"unique_row","study_ID","long_cite","short_cite","peer_reviewed","coder","expt_num","expt_condition","same_infant","response_mode","exposure_phase","method","dependent_measure","participant_design","native_lang","infant_type","group_name_1","group_name_2","n_1","n_2","mean_age_1","mean_age_2","x_1","x_2","SD_1","SD_2","t","F","r","d","d_var","corr","test_lang","stimuli_link","data_link","age_range_1","age_range_2","n_excluded_1","n_excluded_2","gender_1","gender_2","num_trials","special_cases_measures","x_dif","SD_dif","contrast_sampa","audio_condition","speaker","speech_type","object_stimulus","cue_type","N_AFC","mean_comprehension_vocab","mean_production_vocab","pointing_modality","motive","correlation_type","condition_type","stimulus_naturalness","contrast_pseudoIPA","sampa_comments","counterbalanced","backness","height","nasality","roundness","tenseness","length","F1_1","F2_1","F1_2","F2_2","duration_word_1","duration_word_2","duration_vowel_1","duration_vowel_2","peripherality","Linguistic","words_to_passage","edge_alignment","familiarization_voice","familiarization_register","familiarization_affect","test_voice","test_register","indexical","rule.type","repetitions","types","tokens","expt_condition2","word_round","word_spiky","multiple_age_groups_younger_older","replication","native","label_present","instruction_code","taxonomic_type","tokens_per_trial","word_types_per_cond","publication_type","main_or_baseline_study","Modality","Semantics","TrainingRule","Speech","Nonspeech","CorrectPronunciation","Mispronunciation","is_correct","n_feature","type_feature","mispron_location","scenarios","Hamlin_Lab","stimuli_type","minimal_pairs","cues_present","word_typicality","ME_trial_type","preceding","task_difficulty","median_production_vocab","sentence_structure","agent_argument_type","patient_argument_type","stimuli_modality","stimuli_actor","transitive_event","intransitive_event","presentation_type","character_identification","practice_phase","test_mass_or_distributed","n_train_test_pair","n_test_trial_per_pair","n_repetitions_sentence","n_repetitions_video","learning_domain","live_video","task","rhythm_class","speech_manip","percentV","deltaC","deltaV","VarcoV","nPVI_V","rPVI_C","corr_imputed","dataset","short_name","domain","d_calc","d_var_calc","g_calc","g_var_calc","r_calc","r_var_calc","z_calc","z_var_calc","log_odds_calc","log_odds_var_calc","es_method","mean_age","n","same_infant_calc","all_mod","mean_age_months","year"
"44","aravind2018","Aravind, A., de Villiers, J., Pace, A., Valentine, H., Golinkoff, R., Hirsh-Pasek, K., … Sweig Wilson, M. (2018). Fast mapping word meanings across trials: Young children forget all but their first guess. Cognition, 177(April), 177–188. https://doi.org/10.1016/j.cognition.2018.04.008","Aravind et al. (2018)","yes","Rodrigo Dal Ben",2,"48m_spanish","39","behavior","familiarization","forced-choice","target_selection","within_one","American English","typical","aravind2018_48m_spanish",NA,116.5,NA,1643.76,NA,0.39025,0.25,0.293,NA,NA,NA,NA,NA,NA,NA,"artificial","https://github.com/a-aravind/WordLearning","https://github.com/a-aravind/WordLearning",334.84,NA,NA,NA,0.4077253219,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cross-situational word learning","CrossSituational","early_language",0.478668941979522,0.00956705560521801,0.475533555896687,0.00944213347700396,0.23276090778277,0.00202370421936795,0.237106548362593,0.00881057268722467,0.868209422641123,0.0314743513689087,"group_means_one",1643.76,116.5,"aravind2018 39","",54.0055442616892,"2018"
"45","aravind2018","Aravind, A., de Villiers, J., Pace, A., Valentine, H., Golinkoff, R., Hirsh-Pasek, K., … Sweig Wilson, M. (2018). Fast mapping word meanings across trials: Young children forget all but their first guess. Cognition, 177(April), 177–188. https://doi.org/10.1016/j.cognition.2018.04.008","Aravind et al. (2018)","yes","Rodrigo Dal Ben",2,"60m_spanish","40","behavior","familiarization","forced-choice","target_selection","within_one","American English","typical","aravind2018_60m_spanish",NA,93,NA,2009.04,NA,0.46935,0.25,0.27,NA,NA,NA,NA,NA,NA,NA,"artificial","https://github.com/a-aravind/WordLearning","https://github.com/a-aravind/WordLearning",334.84,NA,NA,NA,0.5107526882,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cross-situational word learning","CrossSituational","early_language",0.812407407407407,0.014301106428013,0.805711741961742,0.0140663453297087,0.376340230156248,0.00226115456795534,0.395789134590393,0.0111111111111111,1.47354403905472,0.0470487543141216,"group_means_one",2009.04,93,"aravind2018 40","",66.0067763198423,"2018"
"46","roembke2018","Roembke, T. C., Wiggs, K. K., & McMurray, B. (2018). Symbolic flexibility during unsupervised word learning in children and adults. Journal of Experimental Child Psychology, 175, 17–36. https://doi.org/10.1016/j.jecp.2018.05.016","Roembke, Wiggs, & McMurray (2018)","yes","Rodrigo Dal Ben",1,"word","41","behavior","test_only","forced-choice","target_selection","within_one","American English","typical","roembke2018_word",NA,24,NA,2459.552,NA,0.55,0.33,0.2404937421,NA,NA,NA,NA,NA,NA,NA,"artificial",NA,"https://doi. org/10.1016/j.jecp.2018.05.016",NA,NA,1,NA,0.4166666667,NA,360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cross-situational word learning","CrossSituational","early_language",0.914784717801603,0.0591006474984033,0.883598875149276,0.05513974408264,0.415947425443951,0.00835659702953068,0.442781570469818,0.0476190476190476,1.65923593955973,0.194433336885824,"group_means_one",2459.552,24,"roembke2018 41","",80.8082958582312,"2018"
"47","roembke2018","Roembke, T. C., Wiggs, K. K., & McMurray, B. (2018). Symbolic flexibility during unsupervised word learning in children and adults. Journal of Experimental Child Psychology, 175, 17–36. https://doi.org/10.1016/j.jecp.2018.05.016","Roembke, Wiggs, & McMurray (2018)","yes","Rodrigo Dal Ben",1,"sound","42","behavior","test_only","forced-choice","target_selection","within_one","American English","typical","roembke2018_sound",NA,23,NA,2459.552,NA,0.57,0.33,0.2187406131,NA,NA,NA,NA,NA,NA,NA,"artificial",NA,"https://doi. org/10.1016/j.jecp.2018.05.017",NA,NA,2,NA,0.4347826087,NA,360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cross-situational word learning","CrossSituational","early_language",1.09718993925596,0.0696483861479237,1.05800458428253,0.0647623386503015,0.480972718501032,0.00790792969763613,0.524248972903262,0.05,1.99008241426664,0.22913400615144,"group_means_one",2459.552,23,"roembke2018 42","",80.8082958582312,"2018"
"48","ramscar2013","Ramscar, M., Dye, M., & Klein, J. (2013). Children Value Informativity Over Logic in Word Learning. Psychological Science, 24(6), 1017–1023. https://doi.org/10.1177/0956797612460691","Ramscar, Dye, & Klein (2013)","yes","Rodrigo Dal Ben",1,"object_1","43","behavior","familiarization","forced-choice","target_selection","within_one","American English","typical","ramscar2013_obj_1",NA,21,NA,852.32,NA,67,33,41.83891609,NA,4.532,NA,NA,NA,NA,NA,"artificial",NA,"http://pss .sagepub.com/content/by/supplemental-data",365.28,NA,NA,NA,0.5714285714,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cross-situational word learning","CrossSituational","early_language",0.812640555191782,0.063342492189105,0.780562638539475,0.0584404676031406,0.37643293130558,0.0100126684048667,0.395897135953665,0.0555555555555556,1.4739669223578,0.208388446561853,"group_means_one",852.32,21,"ramscar2013 43","",28.0028748023573,"2013"
"49","ramscar2013","Ramscar, M., Dye, M., & Klein, J. (2013). Children Value Informativity Over Logic in Word Learning. Psychological Science, 24(6), 1017–1023. https://doi.org/10.1177/0956797612460691","Ramscar, Dye, & Klein (2013)","yes","Rodrigo Dal Ben",1,"object_2","43","behavior","familiarization","forced-choice","target_selection","within_one","American English","typical","ramscar2013_obj_2",NA,21,NA,852.32,NA,17,33,41.28900701,NA,2.858,NA,NA,NA,NA,NA,"artificial",NA,"http://pss .sagepub.com/content/by/supplemental-data",365.28,NA,NA,NA,0.5714285714,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cross-situational word learning","CrossSituational","early_language",-0.387512346715553,0.0511944242584999,-0.372215806713623,0.0472325288908493,-0.190218529381687,0.0114589888884792,-0.192563892737674,0.0555555555555556,-0.702869648105579,0.168422904990975,"group_means_one",852.32,21,"ramscar2013 43","",28.0028748023573,"2013"
"50","ramscar2013","Ramscar, M., Dye, M., & Klein, J. (2013). Children Value Informativity Over Logic in Word Learning. Psychological Science, 24(6), 1017–1023. https://doi.org/10.1177/0956797612460691","Ramscar, Dye, & Klein (2013)","yes","Rodrigo Dal Ben",1,"object_3","43","behavior","familiarization","forced-choice","target_selection","within_one","American English","typical","ramscar2013_obj_3",NA,21,NA,852.32,NA,62,33,41.83891609,NA,3.421,NA,NA,NA,NA,NA,"artificial",NA,"http://pss .sagepub.com/content/by/supplemental-data",365.28,NA,NA,NA,0.5714285714,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cross-situational word learning","CrossSituational","early_language",0.693134591192991,0.0590579895597208,0.665774015224847,0.0544875391904003,0.327459395110205,0.0105060130174378,0.339979838244573,0.0555555555555556,1.25720708083459,0.194292997892703,"group_means_one",852.32,21,"ramscar2013 43","",28.0028748023573,"2013"
"53","benitez2020","Benitez, V. L., Zettersten, M., & Wojcik, E. (2020). The temporal structure of naming events differentially affects children’s and adults’ cross-situational word learning. Journal of Experimental Child Psychology, 200, 104961. https://doi.org/10.1016/j.jecp.2020.104961","Benitez et al., 2020","yes","Tiffany Kanen",1,"benitez2020_1_unstructured","46","behavior","familiarization","forced-choice","target_selection","within_one","American English","typical","benitez_1_unstructured",NA,30,NA,2092.8825,NA,0.56,0.5,0.22,NA,NA,NA,NA,NA,NA,NA,"artificial","https://osf.io/feg6d","https:// osf.io/2hmxr",1387.95,NA,6,NA,0.6,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cross-situational word learning","CrossSituational","early_language",0.272727272727273,0.0345730027548209,0.265422077922078,0.0327456828547535,0.135113204733314,0.00817847699784219,0.135944519475847,0.037037037037037,0.49467255388206,0.113740620049285,"group_means_one",2092.8825,30,"benitez2020 46","",68.7614119386435,"2020"
"54","benitez2020","Benitez, V. L., Zettersten, M., & Wojcik, E. (2020). The temporal structure of naming events differentially affects children’s and adults’ cross-situational word learning. Journal of Experimental Child Psychology, 200, 104961. https://doi.org/10.1016/j.jecp.2020.104961","Benitez et al., 2020","yes","Tiffany Kanen",2,"benitez2020_2_massed","47","behavior","familiarization","forced-choice","target_selection","within_one","American English","typical","benitez_2_massed",NA,40,NA,2114.7975,NA,0.67,0.5,0.22,NA,NA,NA,NA,NA,NA,NA,"artificial","https://osf.io/feg6d","https:// osf.io/2hmxr",1424.475,NA,5,NA,0.7,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cross-situational word learning","CrossSituational","early_language",0.772727272727273,0.0324638429752066,0.757476076555024,0.031195021550059,0.360399279202163,0.00534645542938767,0.377344707690098,0.027027027027027,1.40157223599917,0.106801762501458,"group_means_one",2114.7975,40,"benitez2020 47","",69.4814267233413,"2020"
"55","benitez2020","Benitez, V. L., Zettersten, M., & Wojcik, E. (2020). The temporal structure of naming events differentially affects children’s and adults’ cross-situational word learning. Journal of Experimental Child Psychology, 200, 104961. https://doi.org/10.1016/j.jecp.2020.104961","Benitez et al., 2020","yes","Tiffany Kanen",2,"benitez2020_2_interleaved","48","behavior","familiarization","forced-choice","target_selection","within_one","American English","typical","benitez_2_interleaved",NA,40,NA,2169.585,NA,0.64,0.5,0.21,NA,NA,NA,NA,NA,NA,NA,"artificial","https://osf.io/feg6d","https:// osf.io/2hmxr",1424.475,NA,6,NA,0.7,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cross-situational word learning","CrossSituational","early_language",0.666666666666667,0.0305555555555556,0.653508771929825,0.0293613179055094,0.316227766016838,0.00556875,0.327450150237258,0.027027027027027,1.20919957615615,0.100523748529614,"group_means_one",2169.585,40,"benitez2020 48","",71.2814636850859,"2020"
"56","chen2022","Chen, C., & Yu, C. (2022). Building lexical networks: Preschoolers extract different types of information in cross-situational learning. Journal of Experimental Child Psychology, 220, 105430. https://doi.org/10.1016/j.jecp.2022.105430","Chen & Yu, 2022","yes","Tiffany Kanen",1,"chen2022_1_same_category","49","behavior","familiarization","forced-choice","target_selection","within_one","American English","typical","chen2022_same_category",NA,33,NA,1786.828,NA,4.06,2,1.73,NA,NA,NA,NA,NA,NA,NA,"artificial","https://osf.io/feg6d","https://osf. io/gsu94",NA,NA,1,NA,0.5,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cross-situational word learning","CrossSituational","early_language",1.1907514450867,0.0517861970299405,1.16194294238299,0.0493107252026118,0.511571174765404,0.00521007160079895,0.564855570859153,0.0333333333333333,2.15978421405924,0.170369759374127,"group_means_one",1786.828,33,"chen2022 49","",58.7060268177991,"2022"
"57","chen2022","Chen, C., & Yu, C. (2022). Building lexical networks: Preschoolers extract different types of information in cross-situational learning. Journal of Experimental Child Psychology, 220, 105430. https://doi.org/10.1016/j.jecp.2022.105430","Chen & Yu, 2022","yes","Tiffany Kanen",1,"chen2022_1_different_category","50","behavior","familiarization","forced-choice","target_selection","within_one","American English","typical","chen2022_different_category",NA,32,NA,1786.828,NA,3.53,2,1.72,NA,NA,NA,NA,NA,NA,NA,"artificial","https://osf.io/feg6d","https://osf. io/gsu94",NA,NA,2,NA,0.5,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cross-situational word learning","CrossSituational","early_language",0.88953488372093,0.0436136298336939,0.867296511627907,0.0414602068606552,0.406384894518989,0.00634438679504826,0.431273323787604,0.0344827586206897,1.61343780655718,0.143483090984702,"group_means_one",1786.828,32,"chen2022 50","",58.7060268177991,"2022"
"58","cheung2022","Cheung, R., Hartley, C., & Monaghan, P. (2022). Multiple Mechanisms of Word Learning in Late-Talking Children: A Longitudinal Study. JOURNAL OF SPEECH LANGUAGE AND HEARING RESEARCH, 65(8), 2978–2995. https://doi.org/10.1044/2022_JSLHR-21-00610","Cheung et al., 2022","yes","Tiffany Kanen",1,"cheung2022_1_training_td","51","behavior","test_only","forced-choice","target_selection","within_one","American English","typical","cheung2022_1_training_TD",NA,19,NA,933.21375,NA,0.63,0.5,0.08717797887,NA,3.94,NA,NA,NA,NA,NA,"artificial","https://osf.io/feg6d","https://osf.io/feg6d",770.6775,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cross-situational word learning","CrossSituational","early_language",1.49120227017257,0.111149584488627,1.42541393472378,0.101558606069301,0.597740636836798,0.00737709168052457,0.68962437285934,0.0625,2.70474172958362,0.365667476082734,"group_means_one",933.21375,19,"cheung2022 51","",30.6606295817163,"2022"
"59","cheung2022","Cheung, R., Hartley, C., & Monaghan, P. (2022). Multiple Mechanisms of Word Learning in Late-Talking Children: A Longitudinal Study. JOURNAL OF SPEECH LANGUAGE AND HEARING RESEARCH, 65(8), 2978–2995. https://doi.org/10.1044/2022_JSLHR-21-00610","Cheung et al., 2022","yes","Tiffany Kanen",1,"cheung2022_1_training_lt","52","behavior","test_only","forced-choice","target_selection","within_one","American English","late talkers","cheung2022_1_training_LT",NA,8,NA,933.21375,NA,0.62,0.5,0.08485281374,NA,3.39,NA,NA,NA,NA,NA,"artificial","https://osf.io/feg6d","https://osf.io/feg6d",770.6775,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cross-situational word learning","CrossSituational","early_language",1.41421356241286,0.250000000007029,1.23743686711125,0.191406250005382,0.577350269200448,0.0185185185179979,0.658478948478641,0.2,2.56509966039585,0.822467033447237,"group_means_one",933.21375,8,"cheung2022 52","",30.6606295817163,"2022"
"60","cheung2022","Cheung, R., Hartley, C., & Monaghan, P. (2022). Multiple Mechanisms of Word Learning in Late-Talking Children: A Longitudinal Study. JOURNAL OF SPEECH LANGUAGE AND HEARING RESEARCH, 65(8), 2978–2995. https://doi.org/10.1044/2022_JSLHR-21-00610","Cheung et al., 2022","yes","Tiffany Kanen",1,"cheung2022_1_retention_td","51","behavior","test_only","forced-choice","target_selection","within_one","American English","typical","cheung2022_1_retention_TD",NA,19,NA,933.21375,NA,0.52,0.33,0.1743559577,NA,3.87,NA,NA,NA,NA,NA,"artificial","https://osf.io/feg6d","https://osf.io/feg6d",770.6775,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cross-situational word learning","CrossSituational","early_language",1.08972473614534,0.0838815789622901,1.04164864484481,0.0766435274904143,0.478451316995665,0.00961418003044839,0.52097389474729,0.0625,1.97654203361071,0.275959333632181,"group_means_one",933.21375,19,"cheung2022 51","",30.6606295817163,"2022"
"61","cheung2022","Cheung, R., Hartley, C., & Monaghan, P. (2022). Multiple Mechanisms of Word Learning in Late-Talking Children: A Longitudinal Study. JOURNAL OF SPEECH LANGUAGE AND HEARING RESEARCH, 65(8), 2978–2995. https://doi.org/10.1044/2022_JSLHR-21-00610","Cheung et al., 2022","yes","Tiffany Kanen",1,"cheung2022_1_retention_lt","52","behavior","test_only","forced-choice","target_selection","within_one","American English","late talkers","cheung2022_1_retention_LT",NA,6,NA,933.21375,NA,0.31,0.33,0.171464282,NA,-0.33,NA,NA,NA,NA,NA,"artificial","https://osf.io/feg6d","https://osf.io/feg6d",770.6775,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cross-situational word learning","CrossSituational","early_language",-0.116642368700439,0.167800453514671,-0.0947719245691066,0.110774518140544,-0.0582222509722061,0.0415249465622179,-0.0582881729570548,0.333333333333333,-0.211565854191629,0.552041364837728,"group_means_one",933.21375,6,"cheung2022 52","",30.6606295817163,"2022"
